Census Block Group,Geographic Area Name,Population,Deaths,Mortality Rate (Deaths/100000)
"483090043005","Block Group 5, Census Tract 43, McLennan County, Texas",1080,11,1018.5185185185186
"483179502001","Block Group 1, Census Tract 9502, Martin County, Texas",986,11,1115.6186612576064
"483199502001","Block Group 1, Census Tract 9502, Mason County, Texas",960,11,1145.8333333333333
"483217302043","Block Group 3, Census Tract 7302.04, Matagorda County, Texas",792,11,1388.8888888888889
"483217305022","Block Group 2, Census Tract 7305.02, Matagorda County, Texas",633,11,1737.7567140600315
"483217306001","Block Group 1, Census Tract 7306, Matagorda County, Texas",1307,11,841.62203519510331
"483239503011","Block Group 1, Census Tract 9503.01, Maverick County, Texas",1949,11,564.39199589533087
"483239506024","Block Group 4, Census Tract 9506.02, Maverick County, Texas",1637,11,671.96090409285273
"483250004011","Block Group 1, Census Tract 4.01, Medina County, Texas",927,11,1186.6235167206041
"483250004013","Block Group 3, Census Tract 4.01, Medina County, Texas",2221,11,495.27239981990095
"483290001002","Block Group 2, Census Tract 1, Midland County, Texas",832,11,1322.1153846153845
"483290006004","Block Group 4, Census Tract 6, Midland County, Texas",1219,11,902.37899917965558
"483290011004","Block Group 4, Census Tract 11, Midland County, Texas",1088,11,1011.029411764706
"483290017001","Block Group 1, Census Tract 17, Midland County, Texas",942,11,1167.7282377919319
"483290017003","Block Group 3, Census Tract 17, Midland County, Texas",1308,11,840.97859327217122
"483290101072","Block Group 2, Census Tract 101.07, Midland County, Texas",1823,11,603.40098738343386
"483290101073","Block Group 3, Census Tract 101.07, Midland County, Texas",1324,11,830.81570996978849
"483290101241","Block Group 1, Census Tract 101.24, Midland County, Texas",2037,11,540.00981836033384
"483290101272","Block Group 2, Census Tract 101.27, Midland County, Texas",1532,11,718.01566579634471
"483339501001","Block Group 1, Census Tract 9501, Mills County, Texas",824,11,1334.9514563106795
"483339501002","Block Group 2, Census Tract 9501, Mills County, Texas",928,11,1185.3448275862067
"483339502003","Block Group 3, Census Tract 9502, Mills County, Texas",916,11,1200.8733624454148
"483396901011","Block Group 1, Census Tract 6901.01, Montgomery County, Texas",1608,11,684.07960199004981
"483396901013","Block Group 3, Census Tract 6901.01, Montgomery County, Texas",1453,11,757.05437026841014
"483396902052","Block Group 2, Census Tract 6902.05, Montgomery County, Texas",1350,11,814.81481481481478
"483396904041","Block Group 1, Census Tract 6904.04, Montgomery County, Texas",1011,11,1088.0316518298714
"483396904042","Block Group 2, Census Tract 6904.04, Montgomery County, Texas",2258,11,487.15677590788306
"483396904061","Block Group 1, Census Tract 6904.06, Montgomery County, Texas",2914,11,377.48798901853121
"483396904081","Block Group 1, Census Tract 6904.08, Montgomery County, Texas",1208,11,910.59602649006615
"483396909001","Block Group 1, Census Tract 6909, Montgomery County, Texas",2187,11,502.97210791037958
"483396913021","Block Group 1, Census Tract 6913.02, Montgomery County, Texas",1573,11,699.30069930069931
"483396919002","Block Group 2, Census Tract 6919, Montgomery County, Texas",1660,11,662.65060240963851
"483396920071","Block Group 1, Census Tract 6920.07, Montgomery County, Texas",1965,11,559.796437659033
"483396920101","Block Group 1, Census Tract 6920.10, Montgomery County, Texas",3225,11,341.08527131782944
"483396922012","Block Group 2, Census Tract 6922.01, Montgomery County, Texas",1252,11,878.59424920127788
"483396926031","Block Group 1, Census Tract 6926.03, Montgomery County, Texas",2017,11,545.36440257808624
"483396932011","Block Group 1, Census Tract 6932.01, Montgomery County, Texas",1892,11,581.39534883720933
"483396932022","Block Group 2, Census Tract 6932.02, Montgomery County, Texas",1378,11,798.25834542815664
"483396939011","Block Group 1, Census Tract 6939.01, Montgomery County, Texas",1069,11,1028.9990645463049
"483396940011","Block Group 1, Census Tract 6940.01, Montgomery County, Texas",1384,11,794.79768786127158
"483396941031","Block Group 1, Census Tract 6941.03, Montgomery County, Texas",1385,11,794.22382671480148
"483396941061","Block Group 1, Census Tract 6941.06, Montgomery County, Texas",1867,11,589.1805034815211
"483396942031","Block Group 1, Census Tract 6942.03, Montgomery County, Texas",2407,11,457.0004154549232
"483396944023","Block Group 3, Census Tract 6944.02, Montgomery County, Texas",933,11,1178.9924973204716
"483459501001","Block Group 1, Census Tract 9501, Motley County, Texas",552,11,1992.7536231884055
"483499702004","Block Group 4, Census Tract 9702, Navarro County, Texas",940,11,1170.2127659574467
"483519502021","Block Group 1, Census Tract 9502.02, Newton County, Texas",647,11,1700.1545595054097
"483519502022","Block Group 2, Census Tract 9502.02, Newton County, Texas",958,11,1148.2254697286012
"483519502023","Block Group 3, Census Tract 9502.02, Newton County, Texas",901,11,1220.8657047724751
"483539505001","Block Group 1, Census Tract 9505, Nolan County, Texas",648,11,1697.5308641975307
"483550013001","Block Group 1, Census Tract 13, Nueces County, Texas",864,11,1273.148148148148
"483550018012","Block Group 2, Census Tract 18.01, Nueces County, Texas",749,11,1468.6248331108143
"483550020012","Block Group 2, Census Tract 20.01, Nueces County, Texas",873,11,1260.0229095074455
"483550021014","Block Group 4, Census Tract 21.01, Nueces County, Texas",1475,11,745.76271186440681
"483550022002","Block Group 2, Census Tract 22, Nueces County, Texas",793,11,1387.1374527112232
"483550022005","Block Group 5, Census Tract 22, Nueces County, Texas",974,11,1129.3634496919919
"483550026032","Block Group 2, Census Tract 26.03, Nueces County, Texas",855,11,1286.5497076023391
"483550027035","Block Group 5, Census Tract 27.03, Nueces County, Texas",619,11,1777.0597738287563
"483550030041","Block Group 1, Census Tract 30.04, Nueces County, Texas",950,11,1157.8947368421054
"483550030042","Block Group 2, Census Tract 30.04, Nueces County, Texas",878,11,1252.8473804100227
"483550032023","Block Group 3, Census Tract 32.02, Nueces County, Texas",1787,11,615.55679910464471
"483550034023","Block Group 3, Census Tract 34.02, Nueces County, Texas",1141,11,964.06660823838729
"483550054072","Block Group 2, Census Tract 54.07, Nueces County, Texas",907,11,1212.7894156560087
"483550054161","Block Group 1, Census Tract 54.16, Nueces County, Texas",2097,11,524.55889365760618
"483550054171","Block Group 1, Census Tract 54.17, Nueces County, Texas",1924,11,571.72557172557174
"483579504004","Block Group 4, Census Tract 9504, Ochiltree County, Texas",977,11,1125.8955987717502
"483610209001","Block Group 1, Census Tract 209, Orange County, Texas",919,11,1196.9532100108813
"483610223021","Block Group 1, Census Tract 223.02, Orange County, Texas",852,11,1291.0798122065728
"483659501001","Block Group 1, Census Tract 9501, Panola County, Texas",906,11,1214.1280353200882
"483671401022","Block Group 2, Census Tract 1401.02, Parker County, Texas",1397,11,787.40157480314963
"483671404113","Block Group 3, Census Tract 1404.11, Parker County, Texas",1572,11,699.74554707379139
"483671407132","Block Group 2, Census Tract 1407.13, Parker County, Texas",2464,11,446.42857142857139
"483699503001","Block Group 1, Census Tract 9503, Parmer County, Texas",1265,11,869.56521739130437
"483699503003","Block Group 3, Census Tract 9503, Parmer County, Texas",885,11,1242.9378531073446
"483719503004","Block Group 4, Census Tract 9503, Pecos County, Texas",958,11,1148.2254697286012
"483732102052","Block Group 2, Census Tract 2102.05, Polk County, Texas",687,11,1601.1644832605532
"483732102065","Block Group 5, Census Tract 2102.06, Polk County, Texas",800,11,1375
"483732104011","Block Group 1, Census Tract 2104.01, Polk County, Texas",680,11,1617.6470588235295
"483750102002","Block Group 2, Census Tract 102, Potter County, Texas",913,11,1204.8192771084339
"483750118004","Block Group 4, Census Tract 118, Potter County, Texas",730,11,1506.8493150684933
"483750128001","Block Group 1, Census Tract 128, Potter County, Texas",851,11,1292.5969447708578
"483750147021","Block Group 1, Census Tract 147.02, Potter County, Texas",656,11,1676.8292682926831
"483750152001","Block Group 1, Census Tract 152, Potter County, Texas",947,11,1161.5628299894404
"483750153001","Block Group 1, Census Tract 153, Potter County, Texas",1069,11,1028.9990645463049
"483810203001","Block Group 1, Census Tract 203, Randall County, Texas",906,11,1214.1280353200882
"483810203002","Block Group 2, Census Tract 203, Randall County, Texas",1186,11,927.487352445194
"483810205002","Block Group 2, Census Tract 205, Randall County, Texas",968,11,1136.3636363636365
"483810208002","Block Group 2, Census Tract 208, Randall County, Texas",905,11,1215.4696132596684
"483810211011","Block Group 1, Census Tract 211.01, Randall County, Texas",1219,11,902.37899917965558
"483810212004","Block Group 4, Census Tract 212, Randall County, Texas",1180,11,932.20338983050851
"483810216063","Block Group 3, Census Tract 216.06, Randall County, Texas",1542,11,713.35927367055774
"483810217052","Block Group 2, Census Tract 217.05, Randall County, Texas",1095,11,1004.566210045662
"483879505021","Block Group 1, Census Tract 9505.02, Red River County, Texas",592,11,1858.1081081081081
"483879507003","Block Group 3, Census Tract 9507, Red River County, Texas",896,11,1227.6785714285713
"483899506001","Block Group 1, Census Tract 9506, Reeves County, Texas",4418,11,248.98143956541421
"483899506002","Block Group 2, Census Tract 9506, Reeves County, Texas",859,11,1280.5587892898718
"483959601001","Block Group 1, Census Tract 9601, Robertson County, Texas",847,11,1298.7012987012988
"483970404031","Block Group 1, Census Tract 404.03, Rockwall County, Texas",1051,11,1046.6222645099904
"483970404042","Block Group 2, Census Tract 404.04, Rockwall County, Texas",1834,11,599.78189749182116
"483970404061","Block Group 1, Census Tract 404.06, Rockwall County, Texas",2231,11,493.05244285073957
"483970405032","Block Group 2, Census Tract 405.03, Rockwall County, Texas",2114,11,520.34058656575212
"484019510002","Block Group 2, Census Tract 9510, Rusk County, Texas",737,11,1492.5373134328358
"484019512002","Block Group 2, Census Tract 9512, Rusk County, Texas",719,11,1529.9026425591098
"484059501001","Block Group 1, Census Tract 9501, San Augustine County, Texas",709,11,1551.4809590973202
"484072002011","Block Group 1, Census Tract 2002.01, San Jacinto County, Texas",657,11,1674.27701674277
"484072002022","Block Group 2, Census Tract 2002.02, San Jacinto County, Texas",565,11,1946.9026548672566
"484090102013","Block Group 3, Census Tract 102.01, San Patricio County, Texas",1264,11,870.253164556962
"484090102024","Block Group 4, Census Tract 102.02, San Patricio County, Texas",1046,11,1051.6252390057361
"484090106031","Block Group 1, Census Tract 106.03, San Patricio County, Texas",1248,11,881.41025641025635
"484090107001","Block Group 1, Census Tract 107, San Patricio County, Texas",871,11,1262.9161882893225
"484119502001","Block Group 1, Census Tract 9502, San Saba County, Texas",593,11,1854.974704890388
"484159506001","Block Group 1, Census Tract 9506, Scurry County, Texas",793,11,1387.1374527112232
"484230002011","Block Group 1, Census Tract 2.01, Smith County, Texas",835,11,1317.3652694610778
"484230008004","Block Group 4, Census Tract 8, Smith County, Texas",1231,11,893.58245329000817
"484230019061","Block Group 1, Census Tract 19.06, Smith County, Texas",863,11,1274.6234067207415
"484230019141","Block Group 1, Census Tract 19.14, Smith County, Texas",2292,11,479.93019197207678
"484230020123","Block Group 3, Census Tract 20.12, Smith County, Texas",1196,11,919.732441471572
"484230021013","Block Group 3, Census Tract 21.01, Smith County, Texas",1258,11,874.403815580286
"484299502001","Block Group 1, Census Tract 9502, Stephens County, Texas",671,11,1639.344262295082
"484359503004","Block Group 4, Census Tract 9503, Sutton County, Texas",860,11,1279.0697674418604
"484391002011","Block Group 1, Census Tract 1002.01, Tarrant County, Texas",1763,11,623.9364719228588
"484391014014","Block Group 4, Census Tract 1014.01, Tarrant County, Texas",1017,11,1081.6125860373647
"484391014021","Block Group 1, Census Tract 1014.02, Tarrant County, Texas",1617,11,680.27210884353735
"484391022012","Block Group 2, Census Tract 1022.01, Tarrant County, Texas",976,11,1127.049180327869
"484391023013","Block Group 3, Census Tract 1023.01, Tarrant County, Texas",1222,11,900.163666121113
"484391025002","Block Group 2, Census Tract 1025, Tarrant County, Texas",1591,11,691.38906348208673
"484391036011","Block Group 1, Census Tract 1036.01, Tarrant County, Texas",1252,11,878.59424920127788
"484391042042","Block Group 2, Census Tract 1042.04, Tarrant County, Texas",1338,11,822.12257100149486
"484391047012","Block Group 2, Census Tract 1047.01, Tarrant County, Texas",1888,11,582.62711864406776
"484391048033","Block Group 3, Census Tract 1048.03, Tarrant County, Texas",2093,11,525.56139512661252
"484391052012","Block Group 2, Census Tract 1052.01, Tarrant County, Texas",1487,11,739.74445191661061
"484391054041","Block Group 1, Census Tract 1054.04, Tarrant County, Texas",1126,11,976.90941385435178
"484391055122","Block Group 2, Census Tract 1055.12, Tarrant County, Texas",1027,11,1071.0808179162609
"484391055151","Block Group 1, Census Tract 1055.15, Tarrant County, Texas",2156,11,510.204081632653
"484391055161","Block Group 1, Census Tract 1055.16, Tarrant County, Texas",1364,11,806.45161290322574
"484391055162","Block Group 2, Census Tract 1055.16, Tarrant County, Texas",1122,11,980.39215686274508
"484391057053","Block Group 3, Census Tract 1057.05, Tarrant County, Texas",1811,11,607.39922694643838
"484391061023","Block Group 3, Census Tract 1061.02, Tarrant County, Texas",1511,11,727.994705493051
"484391065033","Block Group 3, Census Tract 1065.03, Tarrant County, Texas",1770,11,621.4689265536723
"484391065151","Block Group 1, Census Tract 1065.15, Tarrant County, Texas",1525,11,721.311475409836
"484391065191","Block Group 1, Census Tract 1065.19, Tarrant County, Texas",2046,11,537.63440860215053
"484391101031","Block Group 1, Census Tract 1101.03, Tarrant County, Texas",1939,11,567.30273336771529
"484391107031","Block Group 1, Census Tract 1107.03, Tarrant County, Texas",1201,11,915.90341382181521
